"id","symbol"
6375,"LTN"
6375,"SCM1"
6375,"SCM1A"
6375,"SCYC1"
6375,"SCM-1a"
6376,"NTT"
6376,"SCYD1"
6376,"neurotactin"
6376,"C3Xkine"
6376,"NTN"
6376,"fractalkine"
6376,"CXC3C"
6376,"CXC3"
6376,"CX3CL1"
6376,"ABCD-3"
638,"NBK"
638,"BP4"
638,"BIK"
638,"BIP1"
6382,"SDC"
6382,"CD138"
6382,"SDC1"
6382,"SYND1"
6382,"syndecan"
63826,"ILV1"
63826,"SRR"
63826,"ISO1"
63827,"BEHAB"
63827,"BCAN"
63827,"CSPG7"
6383,"CD362"
6383,"HSPG"
6383,"SYND2"
6383,"HSPG1"
6383,"SDC2"
6385,"SYND4"
6385,"SDC4"
6386,"SDCBP"
6386,"SYCL"
6386,"TACIP18"
6386,"MDA-9"
6386,"ST1"
6386,"MDA9"
6387,"SCYB12"
6387,"SDF1"
6387,"CXCL12"
6387,"TPAR1"
6387,"SDF1A"
6387,"TLSF"
6387,"PBSF"
6387,"IRH"
6387,"SDF1B"
63874,"ABH4"
63874,"ABHD4"
63875,"RPML26"
63875,"LIP2"
63875,"L17mt"
63875,"RPL17L"
63875,"MRP-L26"
63875,"MRPL17"
63875,"MRP-L17"
63876,"PREP2"
63876,"PKNOX2"
63877,"C10orf84"
63877,"FAM204A"
63877,"bA319I23.1"
6388,"SDF2"
6389,"FP"
6389,"CMD1GG"
6389,"SDHF"
6389,"SDHA"
6389,"MC2DN1"
6389,"SDH2"
6389,"PGL5"
6389,"SDH1"
6389,"NDAXOA"
63891,"FP1477"
63891,"RNF123"
63891,"KPC1"
63892,"GITA"
63892,"ARMC13"
63892,"Trm732"
63892,"THADA"
63893,"UBE2O"
63893,"E2-230K"
63894,"C14orf133"
63894,"VIPAS39"
63894,"SPE39"
63894,"SPE-39"
63894,"hSPE-39"
63894,"VPS16B"
63894,"VIPAR"
63895,"FAM38B"
63895,"C18orf58"
63895,"C18orf30"
63895,"PIEZO2"
63895,"FAM38B2"
63895,"DAIPT"
63895,"DA3"
63895,"HsT748"
63895,"HsT771"
63895,"DA5"
63895,"MWKS"
63897,"ABC1"
63897,"HEATR6"
63898,"PPP1R38"
63898,"SH2A"
63898,"SH2D4A"
63899,"NSUN3"
63899,"COXPD48"
63899,"MST077"
63899,"MSTP077"
639,"PRDM1"
639,"BLIMP1"
639,"PRDI-BF1"
6390,"SDH2"
6390,"PGL4"
6390,"MC2DN4"
6390,"SDHB"
6390,"SDHIP"
6390,"SDH1"
6390,"IP"
6390,"SDH"
6390,"CWS2"
63901,"FAM111A"
63901,"KCS2"
63901,"GCLEB"
63904,"LMWDSP21"
63904,"DUSP21"
63905,"MANBAL"
63906,"GPATCH3"
63906,"GPATC3"
63908,"NAPB"
63908,"DEE107"
63908,"SNAPB"
63908,"SNAP-BETA"
6391,"SDH3"
6391,"SDHC"
6391,"QPS1"
6391,"CYB560"
6391,"CYBL"
6391,"PGL3"
63910,"SLC17A9"
63910,"POROK8"
63910,"VNUT"
63910,"C20orf59"
63915,"MU"
63915,"MUTED"
63915,"BLOC1S5"
63915,"BLOS5"
63915,"HPS11"
63916,"Ced-12A"
63916,"ELMO2"
63916,"CED-12"
63916,"VMPI"
63916,"CED12"
63916,"ELMO-2"
63917,"GALNAC-T11"
63917,"GALNT11"
63917,"GALNACT11"
6392,"cybS"
6392,"SDH4"
6392,"QPs3"
6392,"CBT1"
6392,"MC2DN3"
6392,"CWS3"
6392,"SDHD"
6392,"CII-4"
6392,"PGL"
6392,"PGL1"
63920,"FAM200C"
63920,"ZBED8"
63920,"C5orf54"
63920,"Buster3"
63922,"C321D2.4"
63922,"CHTF18"
63922,"Ctf18"
63922,"RUVBL"
63922,"CHL12"
63922,"C16orf41"
63922,"C321D2.3"
63922,"C321D2.2"
63923,"TN-W"
63923,"TNW"
63923,"TNN"
63924,"CIDE3"
63924,"FSP27"
63924,"CIDEC"
63924,"FPLD5"
63924,"CIDE-3"
63925,"NIF-1"
63925,"MCPH10"
63925,"ZNF335"
63925,"NIF1"
63925,"NIF2"
63926,"ANKEF1"
63926,"ANKRD5"
63928,"CHP2"
63929,"XPNPEP3"
63929,"NPHPL1"
63929,"APP3"
63929,"ICP55"
63931,"MRP-S14"
63931,"COXPD38"
63931,"DJ262D12.2"
63931,"S14mt"
63931,"HSMRPS14"
63931,"MRPS14"
63932,"CXorf56"
63932,"STEEP"
63932,"MRX107"
63932,"STEEP1"
63932,"XLID107"
63933,"FMP32"
63933,"MCUR1"
63933,"CCDC90A"
63933,"C6orf79"
63934,"MIPU1"
63934,"ZNF667"
63935,"PCIF1"
63935,"CAPAM"
63935,"C20orf67"
63935,"hCAPAM"
63935,"PPP1R121"
63935,"hPCIF1"
63939,"C20orf177"
63939,"FAM217B"
63939,"dJ551D2.5"
63940,"G18.2"
63940,"G18.1b"
63940,"NG1"
63940,"G18"
63940,"AGS4"
63940,"C6orf9"
63940,"GPSM3"
63940,"G18.1a"
63941,"APBA2BP"
63941,"dJ63M2.4"
63941,"STIP3"
63941,"SYTIP2"
63941,"EFCBP3"
63941,"XB51"
63941,"dJ63M2.5"
63941,"NECAB3"
63941,"NIP1"
63943,"WISP39"
63943,"NG7"
63943,"DIR1"
63943,"FKBPL"
63946,"DMRTC2"
63947,"DMRTC1"
63948,"DMRTB1"
63950,"DMRTA2"
63951,"DMRTA1"
63951,"DMRT4"
63951,"DMO"
6396,"SEC13"
6396,"D3S1231E"
6396,"npp-20"
6396,"SEC13L1"
6396,"SEC13R"
63967,"CLSPN"
6397,"SEC14L"
6397,"PRELID4A"
6397,"SEC14L1"
63970,"P53AIP1"
63970,"TP53AIP1"
63971,"RBKIN"
63971,"KIF13A"
63971,"bA500C11.2"
63973,"NEUROG2"
63973,"ngn-2"
63973,"NGN2"
63973,"bHLHa8"
63973,"Atoh4"
63973,"Math4A"
63974,"Math-2"
63974,"Nex1"
63974,"Atoh2"
63974,"NEX1M"
63974,"bHLHa2"
63974,"MATH2"
63974,"NEUROD6"
63976,"LVNC8"
63976,"MEL1"
63976,"KMT8F"
63976,"PRDM16"
63976,"CMD1LL"
63976,"PFM13"
63977,"ZNF298"
63977,"C21orf83"
63977,"PFM15"
63977,"PRDM15"
63978,"PRDM14"
63978,"PFM11"
63979,"FIGNL1"
6398,"K12"
6398,"SECTM"
6398,"SECTM1"
63982,"DYT24"
63982,"C11orf25"
63982,"DYT23"
63982,"ANO3"
63982,"TMEM16C"
63982,"GENX-3947"
6399,"TRAPPC2P1"
6399,"TRS20"
6399,"hYP38334"
6399,"ZNF547L"
6399,"TRAPPC2"
6399,"SEDT"
6399,"MIP2A"
6399,"SEDL"
640,"MODY11"
640,"BLK"
6400,"SEL1L"
6400,"SEL1-LIKE"
6400,"Hrd3"
6400,"PRO1063"
6400,"SEL1L1"
64002,"PCGEM1"
64005,"MHAG"
64005,"HLA-HA2"
64005,"HA2"
64005,"MYO1G"
6401,"CD62E"
6401,"SELE"
6401,"selectin-e"
6401,"LECAM2"
6401,"ELAM1"
6401,"ELAM"
6401,"ESEL"
6402,"TQ1"
6402,"LECAM1"
6402,"LAM1"
6402,"PLNHR"
6402,"LNHR"
6402,"LEU8"
6402,"LSEL"
6402,"SELL"
6402,"LYAM1"
6402,"CD62L"
6403,"CD62"
6403,"CD62P"
6403,"SELP"
6403,"PADGEM"
6403,"LECAM3"
6403,"GRMP"
6403,"GMP140"
6403,"PSEL"
6404,"CLA"
6404,"CD162"
6404,"PSGL1"
6404,"SELPLG"
6404,"PSGL-1"
6405,"SEMA-IV"
6405,"SEMAK"
6405,"SEMA3F"
6405,"SEMA4"
6406,"dJ172H20.2"
6406,"SEMG1"
6406,"SGI"
6406,"SEMG"
6406,"CT103"
64061,"CINAP"
64061,"TSPYL2"
64061,"TSPX"
64061,"NP79"
64061,"DENTT"
64061,"HRIHFB2216"
64061,"CTCL"
64061,"CDA1"
64061,"SE204"
64062,"ZC3H17"
64062,"ARRS2"
64062,"PPP1R132"
64062,"RBM26"
64062,"C13orf10"
64062,"SE70-2"
64062,"PRO1777"
64063,"PRSS22"
64063,"BSSP-4"
64063,"SP001LA"
64063,"hBSSP-4"
64064,"SCOTT"
64064,"FKSG25"
64064,"OXCT2"
64065,"KRTCAP1"
64065,"OLMS2"
64065,"dJ496H19.1"
64065,"EKVP7"
64065,"KCP1"
64065,"THW"
64065,"PIGPC1"
64065,"PERP"
64066,"MMP-27"
64066,"MMP27"
64067,"bHLHe12"
64067,"PASD6"
64067,"NPAS3"
64067,"MOP6"
6407,"SEMG2"
6407,"SGII"
64072,"CDH23"
64072,"DFNB12"
64072,"USH1D"
64072,"PITA5"
64072,"CDHR23"
64073,"H2RSP"
64073,"C19orf33"
64073,"IMUP-2"
64073,"IMUP"
64073,"IMUP-1"
64077,"HDHD2B"
64077,"LHPP"
64078,"SLC28A3"
64078,"CNT3"
64080,"RK"
64080,"RBSK"
64080,"RBKS"
64081,"MAWDBP"
64081,"PBLD"
64081,"MAWBP"
64081,"HEL-S-306"
64083,"GPP34"
64083,"GOLPH3"
64083,"GOPP1"
64083,"MIDAS"
64083,"Vps74"
64084,"ALC-GAMMA"
64084,"alcagamma"
64084,"CSTN2"
64084,"CDHR13"
64084,"CLSTN2"
64084,"CS2"
64087,"MCCC2"
64087,"MCCCbeta"
64087,"MCCB"
64089,"SNX16"
64090,"GAL3ST2"
64090,"GAL3ST-2"
64090,"GP3ST"
64091,"POP2"
64091,"POPDC2"
64092,"NASH1"
64092,"HACS1"
64092,"SASH2"
64092,"SH3D6B"
64092,"SLy2"
64092,"SAMSN1"
64093,"OAS"
64093,"SMOC1"
64094,"MSTP140"
64094,"bA37D8.1"
64094,"MSTP117"
64094,"bA270C4A.1"
64094,"dJ421D16.1"
64094,"SMOC2"
64094,"MST117"
64094,"DTDP1"
64096,"GFRA4"
64097,"NBL4"
64097,"EPB41L4A"
64097,"EPB41L4"
64098,"PARVG"
641,"BLM"
641,"RECQL3"
641,"BS"
641,"RECQL2"
641,"RECQ2"
641,"MGRISCE1"
64100,"E12"
64100,"ELSPBP1"
64100,"EDDM12"
64100,"HE12"
64100,"EL149"
64101,"LRRC4"
64101,"NAG14"
64101,"NGL-2"
64102,"BRICD4"
64102,"CHM1L"
64102,"TEM"
64102,"TNMD"
64105,"FKSG14"
64105,"P33"
64105,"CENP-K"
64105,"Solt"
64105,"CENPK"
64105,"AF5alpha"
64106,"NPFF1"
64106,"OT7T022"
64106,"GPR147"
64106,"NPFFR1"
64106,"NPFF1R1"
64108,"IFRG28"
64108,"RTP4"
64108,"Z3CXXC4"
64109,"TSLPR"
64109,"CRLF2"
64109,"CRLF2Y"
64109,"CRL2"
64110,"MAGEF1"
64110,"MAGE-F1"
64111,"C7orf9"
64111,"NPVF"
64111,"RFRP"
64112,"MOAP1"
64112,"MAP-1"
64112,"PNMA4"
64114,"RECS1"
64114,"PP1201"
64114,"LFG3"
64114,"MST100"
64114,"TMBIM1"
64114,"MSTP100"
64115,"VISTA"
64115,"DD1alpha"
64115,"PP2135"
64115,"PD-1H"
64115,"GI24"
64115,"C10orf54"
64115,"B7-H5"
64115,"VSIR"
64115,"Dies1"
64115,"SISP1"
64115,"B7H5"
64116,"PP3105"
64116,"SLC39A8"
64116,"CDG2N"
64116,"LZT-Hs6"
64116,"ZIP8"
64116,"BIGM103"
64118,"PP3111"
64118,"DUS1"
64118,"DUS1L"
64121,"GTR2"
64121,"RAGC"
64121,"RRAGC"
64121,"TIB929"
64122,"FN3K"
64123,"KPG_003"
64123,"ADGRL4"
64123,"ETL"
64123,"ELTD1"
64127,"NLRC2"
64127,"NOD2B"
64127,"BLAUS"
64127,"YAOS"
64127,"BLAU"
64127,"PSORAS1"
64127,"IBD1"
64127,"CLR16.3"
64127,"CARD15"
64127,"NOD2"
64127,"ACUG"
64127,"CD"
64129,"LCN7"
64129,"LIECG3"
64129,"TINAGL1"
64129,"TINAGRP"
641298,"SMG1P1"
64130,"MALS-2"
64130,"LIN-7B"
64130,"MALS2"
64130,"VELI2"
64130,"LIN7B"
64131,"XYLT1"
64131,"XTI"
64131,"XT1"
64131,"XYLTI"
64131,"PXYLT1"
64131,"xylT-I"
64131,"XT-I"
64131,"DBQD2"
641311,"RPL31P11"
64132,"SOS"
64132,"XYLT2"
64132,"xylT-II"
64132,"XT-II"
64132,"XT2"
64132,"PXYLT2"
641339,"ZNF673B"
641339,"ZNF674"
641339,"MRX92"
64135,"MDA-5"
64135,"Hlcd"
64135,"IFIH1"
64135,"SGMRT1"
64135,"IMD95"
64135,"MDA5"
64135,"AGS7"
64135,"IDDM19"
64135,"RLR-2"
641364,"SLC7A11-AS1"
641365,"LINC00616"
64137,"ABCG4"
64137,"WHITE2"
641371,"ACOT1"
641371,"CTE-1"
641371,"ACH2"
641371,"LACH2"
641372,"c14_5530"
641372,"C14orf42"
641372,"ACOT6"
641373,"NRON"
641379,"ARL5AP4"
641380,"ARL5AP2"
641382,"ARL5AP1"
641384,"TMEM75"
6414,"SeP"
6414,"SELENOP"
6414,"SEPP1"
6414,"SEPP"
64145,"RBSN"
64145,"ZFYVE20"
64145,"Rabenosyn-5"
641451,"SNORA19"
641455,"POTEM"
641455,"P704P"
641455,"ACT"
641455,"POTE14beta"
641456,"CRIP1P2"
641457,"CRIP1P4"
64146,"PDF"
641467,"TSC22D1-AS1"
64147,"KIF9"
64149,"C17orf75"
64149,"NJMU-R1"
64149,"SRI2"
6415,"SEPW1"
6415,"SELENOW"
6415,"selW"
64150,"DIO3OS"
64151,"NCAPG"
64151,"NY-MEL-3"
64151,"CHCG"
64151,"YCG1"
641515,"MGAT4EP"
641516,"KC6"
641517,"DEFB109B"
641517,"HBD9"
641517,"DEF109P1B"
641517,"DEFB109"
641517,"DEFB109P1B"
641518,"LEF1-AS1"
641556,"RPL36AP6"
6416,"MAP2K4"
6416,"SAPKK-1"
6416,"SEK1"
6416,"SAPKK1"
6416,"JNKK"
6416,"SKK1"
6416,"SERK1"
6416,"MAPKK4"
6416,"JNKK1"
6416,"MEK4"
6416,"PRKMK4"
6416,"MKK4"
641613,"RPL21P5"
641616,"RPL9P3"
641638,"SNHG6"
641648,"SNORD87"
641649,"IFITMD6"
641649,"DSPC3"
641649,"TMEM91"
641654,"HEPN1"
64167,"L-RAP"
64167,"LRAP"
64167,"ERAP2"
64168,"STIP-1"
64168,"NECAB1"
64168,"EFCBP1"
64170,"CARD9"
64170,"CANDF2"
64170,"IMD103"
64170,"hCARD9"
641700,"ECSCR"
641700,"ECSM2"
641700,"ARIA"
641702,"FAM138F"
64172,"Qri7"
64172,"OSGEPL"
64172,"OSGEPL1"
64174,"DPEP2"
64175,"LEPRE1"
64175,"P3H1"
64175,"GROS1"
64175,"OI8"
641776,"SPDYE14P"
641776,"SPDYE14"
6418,"TAF-I"
6418,"IGAAD"
6418,"TAF-IBETA"
6418,"MRD58"
6418,"I2PP2A"
6418,"SET"
6418,"IPP2A2"
6418,"2PP2A"
6418,"PHAPII"
64180,"DPEP3"
641808,"FAM185BP"
64184,"HE3B"
64184,"HE3-BETA"
64184,"EDDM3B"
64184,"EP3B"
64184,"RAM2"
64184,"FAM12B"
6419,"Mar1"
6419,"SETMAR"
6419,"METNASE"
641922,"UNC93B2"
641924,"FAM86LP"
641977,"SEPTIN7P2"
641977,"SEPT7P2"
642,"BH"
642,"BLMH"
642,"BMH"
642006,"GUSBP10"
642007,"GUSBP12"
64207,"NEDAMSS"
64207,"EAP1"
64207,"C14orf4"
64207,"IRF2BPL"
64208,"POP3"
64208,"bA355M14.1"
64208,"LGMDR26"
64208,"POPDC3"
6421,"PSF"
6421,"POMP100"
6421,"PPP1R140"
6421,"SFPQ"
64210,"MMS19L"
64210,"hMMS19"
64210,"MET18"
64210,"CIAO4"
64210,"MMS19"
64211,"LHX5"
642131,"LOC642131"
64215,"DNAJL1"
64215,"HTJ1"
64215,"DNAJC1"
64215,"MTJ1"
64215,"ERdj1"
64216,"Hkp1"
64216,"mtTFB2"
64216,"TFB2M"
64216,"h-mtTFB2"
64216,"h-mtTFB"
64216,"hTFB2M"
64218,"SEMA4A"
64218,"RP35"
64218,"SEMB"
64218,"SEMAB"
64218,"CORD10"
64219,"PRAJA1"
64219,"RNF70"
64219,"PJA1"
6422,"SFRP1"
6422,"SARP2"
6422,"FRP"
6422,"FRP1"
6422,"FRP-1"
6422,"FrzA"
64220,"PP14296"
64220,"MCOPS9"
64220,"MCOPCB8"
64220,"STRA6"
64221,"ROBO3"
64221,"HGPPS"
64221,"RBIG1"
64221,"HGPS"
64221,"HGPPS1"
64221,"RIG1"
64222,"ADIR2"
64222,"ADIR"
64222,"TOR3A"
64223,"WAT1"
64223,"LST8"
64223,"GbetaL"
64223,"GBL"
64223,"POP3"
64223,"MLST8"
64224,"HERPUD2"
64225,"aip-2"
64225,"atlastin2"
64225,"ARL6IP2"
64225,"ATL2"
64225,"ARL3IP2"
642259,"GAPDHP70"
642273,"FAM110C"
642280,"ZNF876P"
642290,"SLC25A1P5"
6423,"SDF-5"
6423,"SFRP2"
6423,"SARP1"
6423,"FRP-2"
64231,"CDA01"
64231,"MS4A6A"
64231,"MS4A6"
64231,"CD20L3"
64231,"MST090"
64231,"4SPAN3"
64231,"MSTP090"
64231,"4SPAN3.2"
642311,"BMS1P15"
642317,"GAPDHP15"
64232,"CD20L2"
64232,"MS4A5"
64232,"CD20-L2"
64232,"TETM4"
642326,"CCNYL3"
642337,"FTLP17"
642345,"MIR4500HG"
642357,"EEF1GP5"
64236,"PDLIM2"
64236,"MYSTIQUE"
64236,"SLIM"
642361,"LOC642361"
642366,"LOC642366"
642394,"ADARB2-AS1"
642395,"PSPC1P1"
6424,"SFRP4"
6424,"FRPHE"
6424,"PYL"
6424,"FRP-4"
6424,"FRZB-2"
6424,"sFRP-4"
64240,"STSL2"
64240,"ABCG5"
64240,"STSL"
642402,"GOLGA6L17P"
64241,"STSL1"
64241,"ABCG8"
64241,"GBD4"
64241,"STSL"
642413,"CTSLP6"
642424,"IGKV1OR10-1"
642425,"TRIM53BP"
642443,"ADH5P4"
642446,"TRIM64B"
642448,"KRT18P23"
642451,"RPL7P46"
642460,"ANKRD30BP1"
642461,"IARS2P1"
642475,"C8orf73"
642475,"MROH6"
642477,"LINC01296"
642489,"FKBP1C"
642493,"RPL29P25"
6425,"SFRP5"
6425,"SARP3"
642513,"KCTD9P6"
642515,"DSPD2"
642515,"PRRT1B"
642515,"IFITMD8"
642517,"AGAP-9"
642517,"AGAP9"
642517,"CTGLF6"
642517,"bA301J7.2"
642521,"C1DP3"
642538,"C1DP2"
642546,"HK2P1"
642559,"POU5F1P3"
642569,"TRIM53AP"
642574,"onco-lncRNA-3"
642574,"FAM83HAS1"
642574,"IQANK1"
642580,"HSPA8P14"
642585,"VDAC1P1"
642587,"MIR205HG"
642592,"EIF5AP4"
642597,"AKAIN1"
642597,"C18orf42"
6426,"SF2p33"
6426,"SRp30a"
6426,"SFRS1"
6426,"SF2"
6426,"ASF"
6426,"SRSF1"
642612,"TRIM49L2"
642612,"TRIM49C"
642623,"C11orf27"
642623,"UBTFL1"
642623,"HMGPI"
642627,"MYL6P4"
642631,"TSPY15P"
642633,"FAM230B"
642636,"RAD21L"
642636,"dJ545L17.2"
642636,"RAD21L1"
642641,"RPSAP54"
642652,"RARRES2P8"
642658,"SCXB"
642658,"bHLHa48"
642658,"SCXA"
642658,"SCX"
642659,"HNRNPA1P48"
642659,"HNRNPA1L3"
642663,"CICP17"
642687,"RPS11P7"
6427,"SRSF2"
6427,"SFRS2"
6427,"SFRS2A"
6427,"PR264"
6427,"SC-35"
6427,"SC35"
6427,"SRp30b"
642721,"CBX3P6"
642737,"SETP22"
642741,"RPL3P7"
642746,"EIF4A1P9"
642762,"ABCD1P5"
642776,"DANT2"
642778,"NPIPA3"
642796,"TSPY18P"
642797,"DNAH10OS"
642799,"NPIP"
642799,"NPIPA2"
6428,"SFRS3"
6428,"SRp20"
6428,"SRSF3"
642812,"API5P1"
642818,"ST13P21"
642819,"ZNF487"
642819,"ZNF487P"
642819,"KRBO1"
64282,"TENT4B"
64282,"TUT3"
64282,"TRF4-2"
64282,"PAPD5"
64283,"ARHGEF28"
64283,"RGNEF"
64283,"p190RHOGEF"
64283,"RIP2"
64284,"RAB17"
642843,"CPSF4L"
64285,"gene-89"
64285,"EGFR-RS"
64285,"RHBDF1"
64285,"hDist1"
64285,"Dist1"
64285,"gene-90"
64285,"C16orf8"
642864,"SPATA42"
642869,"SETP4"
642879,"SMARCE1P4"
64288,"ZSCAN31"
64288,"ZNF323"
64288,"ZNF20-Lp"
64288,"ZNF310P"
642888,"CNN2P2"
642891,"CHL1-AS2"
6429,"SRP75"
6429,"SRSF4"
6429,"SFRS4"
642907,"NIFKP8"
642909,"CTBP2P4"
642924,"LINC00535"
642929,"LOC642929"
642935,"ADAMTS7P4"
642938,"INSYN2"
642938,"FAM196A"
642938,"INSYN2A"
642938,"C10orf141"
642946,"FLVCR1-DT"
642946,"FLVCR1-AS1"
642952,"SNX18P2"
642954,"RBBP4P1"
642958,"HNRNPA1P55"
642959,"ALOX15P2"
642968,"C9orf166"
642968,"FAM163B"
642976,"GRIK1-AS1"
642987,"TMEM232"
642996,"NFE2L3P1"
643,"BLR1"
643,"CD185"
643,"MDR15"
643,"CXCR5"
6430,"HRS"
6430,"SFRS5"
6430,"SRP40"
6430,"SRSF5"
643001,"DUX4L17"
643008,"PP12104"
643008,"C17orf109"
643008,"SMIM5"
643031,"MTND5P10"
643034,"DUX4L19"
643036,"SLED1"
643037,"LINC01171"
643037,"C11orf97"
643050,"ACTR3BP1"
6431,"SFRS6"
6431,"SRP55"
6431,"HEL-S-91"
6431,"B52"
6431,"SRSF6"
643115,"KRT223P"
643126,"TRIM51JP"
643136,"ZC3H11B"
643136,"ZC3HDC11B"
643155,"C5orf43"
643155,"SMIM15"
643157,"MEP1AP4"
643159,"ATF4P3"
643160,"CYMP"
643161,"FAM25A"
643161,"bA96C23.5"
64318,"NOC3L"
64318,"C10orf117"
64318,"AD24"
64318,"FAD24"
643180,"CCT6P3"
643181,"FADS2P1"
643182,"UBTFL8"
64319,"FBS1"
64319,"FBS"
64319,"FBRS"
643193,"CALM2P4"
643198,"RBPJP6"
643199,"TAB3P1"
6432,"SRSF7"
6432,"AAG3"
6432,"9G8"
6432,"SFRS7"
64320,"RNF25"
64320,"AO7"
643201,"LOC643201"
64321,"VUR3"
64321,"SOX17"
643210,"EHMT1-IT1"
643220,"RPL3P6"
643224,"TUBBP5"
643226,"DFNB101"
643226,"GRXCR2"
643232,"NRBF2P3"
643236,"C10orf127"
643236,"KSP37"
643236,"TMEM72"
64324,"SOTOS"
64324,"STO"
64324,"KMT3B"
64324,"ARA267"
64324,"NSD1"
64324,"SOTOS1"
643246,"ATG8G"
643246,"MAP1LC3B2"
643253,"CCT6P1"
643255,"RARRES2P1"
64326,"RFWD2"
64326,"RNF200"
64326,"COP1"
64326,"FAP78"
64326,"CFAP78"
643263,"SSU72P6"
643264,"RPL21P106"
64327,"DIF14"
64327,"ZRS"
64327,"TPT"
64327,"C7orf2"
64327,"THYP"
64327,"ACHP"
64327,"TPTPS"
64327,"LMBR1"
64327,"PPD2"
64328,"XPO4"
64328,"exp4"
6433,"SFRS8"
6433,"SWAP"
6433,"SFSWAP"
643300,"HSPD1P1"
643308,"RPL7P59"
643309,"ACTBP1"
643310,"ST13P18"
643311,"CT47.13"
643311,"CT47B1"
643311,"CT47A13"
64332,"NFKBIZ"
64332,"IKBZ"
64332,"I-kappa-B-zeta"
64332,"MAIL"
64332,"IkappaB-zeta"
64332,"ikappaBzeta"
64332,"ikB-zeta"
64332,"INAP"
643329,"KRT18P57"
64333,"ARHGAP9"
64333,"10C"
643336,"CDC42P2"
643338,"C15orf62"
643343,"RPL5P4"
643353,"SAPCD2P3"
643365,"LINC00452"
643376,"BTBD18"
643382,"NCRNA00220"
643382,"TMEM253"
643382,"C14orf95"
643382,"C14orf176"
643384,"UNC93B4"
643394,"LEKTI2"
643394,"SPINK9"
6434,"SFRS10"
6434,"PPP1R156"
6434,"Htra2-beta"
6434,"TRA2-BETA"
6434,"SRFS10"
6434,"TRA2B"
6434,"TRAN2B"
643401,"LINC01021"
643401,"PURPL"
643414,"LIPK"
643414,"LIPL2"
643414,"bA186O14.2"
643418,"LIPN"
643418,"bA186O14.3"
643418,"LI4"
643418,"LIPL4"
643418,"ARCI8"
64342,"HS1BP3"
64342,"HS1-BP3"
64342,"ETM2"
643421,"TPT1P13"
643427,"RBMS2P1"
64343,"TILP"
64343,"NAP1"
64343,"AZ2"
64343,"AZI2"
64344,"IPAS"
64344,"PASD7"
64344,"HIF3-alpha-1"
64344,"bHLHe17"
64344,"HIF3A"
64344,"MOP7"
64344,"HIF-3A"
643445,"TRIM43CP"
643446,"RNPS1P1"
643447,"KRT8P49"
643459,"DUSP5P2"
643470,"SURF6P1"
643471,"KRT18P12"
643486,"BRDTP1"
643499,"RPL11P5"
643503,"TARDBPP1"
643507,"RPL7P57"
643529,"LINC00865"
643535,"KCTD9P2"
643536,"VDAC1P10"
643542,"LOC643542"
643550,"RPL12P33"
643563,"EEF1A1P15"
643582,"AKR1B10P2"
643586,"PKMP1"
64359,"NRX"
64359,"TRG-4"
64359,"RRS2"
64359,"NXN"
643596,"RNF224"
643609,"NR1H5P"
643615,"UBTFL6"
643617,"RPSAP8"
643637,"GLYATL1P4"
643641,"ZNF862"
643646,"HSD17B1P1"
643648,"LINC01189"
643650,"LINC00842"
643653,"RPL35P8"
643664,"TMEM21B"
643664,"SLC35G6"
643664,"AMAC1L3"
643668,"PSMC1P9"
643669,"CCER2"
643677,"C13orf40"
643677,"CCDC168"
643680,"MS4A4E"
643689,"HNRNPA3P3"
643699,"GOLGA8N"
643707,"GOLGA6L4"
643714,"CASC16"
643719,"SCGB1B2P"
643723,"LYPLAL1-AS1"
643739,"GAPDHP31"
64374,"SIL1"
64374,"BAP"
64374,"ULG5"
64374,"MSS"
643744,"HMGN2P4"
643749,"TRAF3IP2-AS1"
64375,"EOS"
64375,"IKZF4"
64375,"ZNFN1A4"
643751,"CDC42P6"
64376,"ZNFN1A5"
64376,"IKZF5"
64376,"PEGASUS"
64376,"THC7"
643763,"UG0898H09"
643766,"PSMC1P6"
64377,"CHST8"
64377,"GalNAc4ST"
64377,"PSS3"
64377,"GALNAC4ST1"
643783,"USP46-AS1"
643783,"USP46-DT"
643790,"HMGN1P38"
643803,"KAP24.1"
643803,"KRTAP24-1"
643812,"KRTAP27-1"
643834,"PGA3"
643836,"ZFP62"
643836,"ZET"
643836,"ZNF755"
643837,"LINC01128"
643847,"PGA4"
643853,"TMPPE"
643854,"CTAGE9"
643859,"FEM1AP3"
64386,"MMPL1"
64386,"MMP25"
64386,"MT6-MMP"
64386,"MT6MMP"
64386,"MT-MMP6"
64386,"MTMMP6"
64386,"MT-MMP_6"
64386,"MMP20A"
64386,"MMP-25"
643860,"ATP5A1P6"
643862,"SPDYE10P"
643862,"SPDYE10"
643865,"KRT126P"
643866,"PRO1486"
643866,"CBLN3"
643870,"TPT1P6"
643872,"HMGN2P6"
643873,"EIF4BP7"
643875,"CNN3P1"
64388,"STHAG9"
64388,"GREM2"
64388,"PRDC"
64388,"CKTSF1B2"
64388,"DAND3"
643884,"SOCS5P5"
643898,"ARL2BPP2"
6439,"SFTB3"
6439,"SP-B"
6439,"PSP-B"
6439,"SFTP3"
6439,"SMDP1"
6439,"SFTPB"
643904,"RNF222"
643905,"PRR21"
643906,"RPL7P27"
643909,"SPDYE9P"
643909,"SPDYE9"
643911,"CRNDE"
643915,"MORF4L2P1"
64393,"WIG1"
64393,"ZMAT3"
64393,"PAG608"
64393,"WIG-1"
